"query_name","source_taxon_name","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","consumer","reported_consumer","resource_name","resource_species","species_level","self_link","resource_key_all"
"Salmo labrax","Salmo labrax","preysOn","EOL:3061910","Obesogammarus crassus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Senticaudata | Gammarida | Gammaridira | Gammaroidea | Pontogammaridae | Obesogammarus | Obesogammarus crassus","Salmo labrax","Salmo labrax","Obesogammarus crassus","Obesogammarus crassus",TRUE,FALSE,"obesogammarus crassus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q13906890","Obesogammarus obesus","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaridae | Obesogammarus | Obesogammarus obesus","Salmo labrax","Salmo labrax","Obesogammarus obesus","Obesogammarus obesus",TRUE,FALSE,"obesogammarus obesus"
"Salmo labrax","Salmo labrax","preysOn","EOL:594931","Odontocerum albicorne","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Integripalpia | Brevitentoria | Leptoceroidea | Odontoceridae | Odontocerum | Odontocerum albicorne","Salmo labrax","Salmo labrax","Odontocerum albicorne","Odontocerum albicorne",TRUE,FALSE,"odontocerum albicorne"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2991549","Oecetis testacea","Amphiesmenoptera | Trichoptera | Leptoceroidea | Leptoceridae | Oecetis | Oecetis testacea","Salmo labrax","Salmo labrax","Oecetis testacea","Oecetis testacea",TRUE,FALSE,"oecetis testacea"
"Salmo labrax","Salmo labrax","preysOn","FBC:FB:SpecCode:239","Oncorhynchus mykiss","Actinopterygii | Salmoniformes | Salmonidae | Oncorhynchus | Oncorhynchus mykiss","Salmo labrax","Salmo labrax","Oncorhynchus mykiss","Oncorhynchus mykiss",TRUE,FALSE,"oncorhynchus mykiss"
"Salmo labrax","Salmo labrax","preysOn","COL:49R9F","Onychogomphus forcipatus","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Odonata | Anisoptera | Gomphoidea | Gomphidae | Onychogomphus | Onychogomphus forcipatus","Salmo labrax","Salmo labrax","Onychogomphus forcipatus","Onychogomphus forcipatus",TRUE,FALSE,"onychogomphus forcipatus"
"Salmo labrax","Salmo labrax","preysOn","COL:74LWQ","Onychogomphus uncatus","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Odonata | Anisoptera | Gomphoidea | Gomphidae | Onychogomphus | Onychogomphus uncatus","Salmo labrax","Salmo labrax","Onychogomphus uncatus","Onychogomphus uncatus",TRUE,FALSE,"onychogomphus uncatus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q942217","Ophiogomphus cecilia","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Palaeoptera | Odonatoptera | Odonata | Anisoptera | Gomphidae | Ophiogomphus | Ophiogomphus cecilia","Salmo labrax","Salmo labrax","Ophiogomphus cecilia","Ophiogomphus cecilia",TRUE,FALSE,"ophiogomphus cecilia"
"Salmo labrax","Salmo labrax","preysOn","no:match","Orechtochilus villosus","","Salmo labrax","Salmo labrax","Orechtochilus villosus",,FALSE,FALSE,"orechtochilus villosus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q5388766","Oreodytes davisii","Coleoptera | Adephaga | Dytiscidae | Oreodytes | Oreodytes davisii","Salmo labrax","Salmo labrax","Oreodytes davisii","Oreodytes davisii",TRUE,FALSE,"oreodytes davisii"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2644952","Oreodytes sanmarkii","Coleoptera | Adephaga | Dytiscidae | Oreodytes | Oreodytes sanmarkii","Salmo labrax","Salmo labrax","Oreodytes sanmarkii","Oreodytes sanmarkii",TRUE,FALSE,"oreodytes sanmarkii"
"Salmo labrax","Salmo labrax","preysOn","EOL:1171241","Oreodytes septentrionalis","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Coleoptera | Adephaga | Dytiscidae | Oreodytes | Oreodytes septentrionalis","Salmo labrax","Salmo labrax","Oreodytes septentrionalis","Oreodytes septentrionalis",TRUE,FALSE,"oreodytes septentrionalis"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2126635","Orthotrichia angustella","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Orthotrichia | Orthotrichia angustella","Salmo labrax","Salmo labrax","Orthotrichia angustella","Orthotrichia angustella",TRUE,FALSE,"orthotrichia angustella"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2475346","Orthotrichia costalis","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Orthotrichia | Orthotrichia costalis","Salmo labrax","Salmo labrax","Orthotrichia costalis","Orthotrichia costalis",TRUE,FALSE,"orthotrichia costalis"
"Salmo labrax","Salmo labrax","preysOn","WD:Q1999436","Orthotrichia tragetti","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Orthotrichia | Orthotrichia tragetti","Salmo labrax","Salmo labrax","Orthotrichia tragetti","Orthotrichia tragetti",TRUE,FALSE,"orthotrichia tragetti"
"Salmo labrax","Salmo labrax","preysOn","COL:DRB","Osmylidae","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Neuroptera | Osmylidae","Salmo labrax","Salmo labrax","Osmylidae",,FALSE,FALSE,"osmylidae"
"Salmo labrax","Salmo labrax","preysOn","WD:Q3026017","Oxyethira falcata","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Hydroptilinae | Hydroptilini | Oxyethira | Oxyethira falcata","Salmo labrax","Salmo labrax","Oxyethira falcata","Oxyethira falcata",TRUE,FALSE,"oxyethira falcata"
"Salmo labrax","Salmo labrax","preysOn","WD:Q303854","Oxyethira flavicornis","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Hydroptilinae | Hydroptilini | Oxyethira | Oxyethira flavicornis","Salmo labrax","Salmo labrax","Oxyethira flavicornis","Oxyethira flavicornis",TRUE,FALSE,"oxyethira flavicornis"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2280105","Oxyethira simplex","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Hydroptilinae | Hydroptilini | Oxyethira | Oxyethira simplex","Salmo labrax","Salmo labrax","Oxyethira simplex","Oxyethira simplex",TRUE,FALSE,"oxyethira simplex"
"Salmo labrax","Salmo labrax","preysOn","EOL:1021882","Pacifastacus leniusculus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Astacidea | Astacoidea | Astacidae | Pacifastacus | Pacifastacus leniusculus","Salmo labrax","Salmo labrax","Pacifastacus leniusculus","Pacifastacus leniusculus",TRUE,FALSE,"pacifastacus leniusculus"
"Salmo labrax","Salmo labrax","preysOn","COL:4BWH8","Padogobius bonelli","Eukaryota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Teleostei | Gobiiformes | Gobiidae | Gobiinae | Padogobius | Padogobius bonelli","Salmo labrax","Salmo labrax","Padogobius bonelli","Padogobius bonelli",TRUE,FALSE,"padogobius bonelli"
"Salmo labrax","Salmo labrax","preysOn","NCBI:77800","Parachondrostoma toxostoma","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Actinopterygii | Actinopteri | Neopterygii | Teleostei | Osteoglossocephalai | Clupeocephala | Otomorpha | Ostariophysi | Otophysi | Cypriniphysae | Cypriniformes | Cyprinoidei | Leuciscidae | Leuciscinae | Parachondrostoma | Parachondrostoma toxostoma","Salmo labrax","Salmo labrax","Parachondrostoma toxostoma","Parachondrostoma toxostoma",TRUE,FALSE,"parachondrostoma toxostoma"
"Salmo labrax","Salmo labrax","preysOn","EOL:3683861","Paraleptophlebia submarginata","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Ephemeroptera | Leptophlebioidea | Leptophlebiidae | Paraleptophlebia | Paraleptophlebia submarginata","Salmo labrax","Salmo labrax","Paraleptophlebia submarginata","Paraleptophlebia submarginata",TRUE,FALSE,"paraleptophlebia submarginata"
"Salmo labrax","Salmo labrax","preysOn","WD:Q6406596","Paramisgurnus dabryanus","Paramisgurnus dabryanus","Salmo labrax","Salmo labrax","Paramisgurnus dabryanus","Paramisgurnus dabryanus",TRUE,FALSE,"paramisgurnus dabryanus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q1950551","Peltodytes caesus","Coleoptera | Adephaga | Haliplidae | Peltodytes | Peltodytes caesus","Salmo labrax","Salmo labrax","Peltodytes caesus","Peltodytes caesus",TRUE,FALSE,"peltodytes caesus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2068368","Peltodytes rotundatus","Coleoptera | Adephaga | Haliplidae | Peltodytes | Peltodytes rotundatus","Salmo labrax","Salmo labrax","Peltodytes rotundatus","Peltodytes rotundatus",TRUE,FALSE,"peltodytes rotundatus"
"Salmo labrax","Salmo labrax","preysOn","FBC:FB:SpecCode:358","Perca fluviatilis","Actinopterygii | Perciformes | Percidae | Perca | Perca fluviatilis","Salmo labrax","Salmo labrax","Perca fluviatilis","Perca fluviatilis",TRUE,FALSE,"perca fluviatilis"
"Salmo labrax","Salmo labrax","preysOn","WD:Q6381849","Perla grandis","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Metapterygota | Neoptera | Polyneoptera | Plecoptera | Perlidae | Perla | Perla grandis","Salmo labrax","Salmo labrax","Perla grandis","Perla grandis",TRUE,FALSE,"perla grandis"
"Salmo labrax","Salmo labrax","preysOn","NCBI:227363","Perla marginata","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Polyneoptera | Plecoptera | Perloidea | Perlidae | Perlinae | Perla | Perla marginata","Salmo labrax","Salmo labrax","Perla marginata","Perla marginata",TRUE,FALSE,"perla marginata"
"Salmo labrax","Salmo labrax","preysOn","WD:Q6380998","Perlodes dispar","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Metapterygota | Neoptera | Polyneoptera | Plecoptera | Perloidea | Perlodidae | Perlodes | Perlodes dispar","Salmo labrax","Salmo labrax","Perlodes dispar","Perlodes dispar",TRUE,FALSE,"perlodes dispar"
"Salmo labrax","Salmo labrax","preysOn","WD:Q6380875","Perlodes intricatus","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Metapterygota | Neoptera | Polyneoptera | Plecoptera | Perloidea | Perlodidae | Perlodes | Perlodes intricatus","Salmo labrax","Salmo labrax","Perlodes intricatus","Perlodes intricatus",TRUE,FALSE,"perlodes intricatus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q6380507","Perlodes jurassicus","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Metapterygota | Neoptera | Polyneoptera | Plecoptera | Perloidea | Perlodidae | Perlodes | Perlodes jurassicus","Salmo labrax","Salmo labrax","Perlodes jurassicus","Perlodes jurassicus",TRUE,FALSE,"perlodes jurassicus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q1638292","Perlodes microcephalus","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Metapterygota | Neoptera | Polyneoptera | Plecoptera | Perloidea | Perlodidae | Perlodes | Perlodes microcephalus","Salmo labrax","Salmo labrax","Perlodes microcephalus","Perlodes microcephalus",TRUE,FALSE,"perlodes microcephalus"
"Salmo labrax","Salmo labrax","preysOn","EOL:1025","Perlodidae","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Polyneoptera | Plecoptera | Perloidea | Perlodidae","Salmo labrax","Salmo labrax","Perlodidae",,FALSE,FALSE,"perlodidae"
"Salmo labrax","Salmo labrax","preysOn","WD:Q7576649","Philopotamus ludificatus","Amphiesmenoptera | Trichoptera | Annulipalpia | Philopotamoidea | Philopotamidae | Philopotamus | Philopotamus ludificatus","Salmo labrax","Salmo labrax","Philopotamus ludificatus","Philopotamus ludificatus",TRUE,FALSE,"philopotamus ludificatus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q7573635","Philopotamus variegatus","Amphiesmenoptera | Trichoptera | Annulipalpia | Philopotamoidea | Philopotamidae | Philopotamus | Philopotamus variegatus","Salmo labrax","Salmo labrax","Philopotamus variegatus","Philopotamus variegatus",TRUE,FALSE,"philopotamus variegatus"
"Salmo labrax","Salmo labrax","preysOn","NCBI:42662","Phoxinus","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Actinopterygii | Actinopteri | Neopterygii | Teleostei | Osteoglossocephalai | Clupeocephala | Otomorpha | Ostariophysi | Otophysi | Cypriniphysae | Cypriniformes | Cyprinoidei | Leuciscidae | Phoxininae | Phoxinus","Salmo labrax","Salmo labrax","Phoxinus",,FALSE,FALSE,"phoxinus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q5898505","Phoxinus lumaireul","Deuterostomia | Chordata | Vertebrata | Gnathostomata | Eugnathostomata | Osteichthyes | Actinopterygii | Actinopteri | Neopterygii | Teleostei | Ostariophysi | Cypriniformes | Cyprinoidea | Cyprinidae | Phoxinus | Phoxinus lumaireul","Salmo labrax","Salmo labrax","Phoxinus lumaireul","Phoxinus lumaireul",TRUE,FALSE,"phoxinus lumaireul"
"Salmo labrax","Salmo labrax","preysOn","FBC:FB:SpecCode:4661","Phoxinus phoxinus","Actinopterygii | Cypriniformes | Cyprinidae | Phoxinus | Phoxinus phoxinus","Salmo labrax","Salmo labrax","Phoxinus phoxinus","Phoxinus phoxinus",TRUE,FALSE,"phoxinus phoxinus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q3381665","Phryganea","Amphiesmenoptera | Trichoptera | Phryganeoidea | Phryganeidae | Phryganea","Salmo labrax","Salmo labrax","Phryganea",,FALSE,FALSE,"phryganea"
"Salmo labrax","Salmo labrax","preysOn","WD:Q3246877","Phryganea bipunctata","Amphiesmenoptera | Trichoptera | Phryganeoidea | Phryganeidae | Phryganea | Phryganea bipunctata","Salmo labrax","Salmo labrax","Phryganea bipunctata","Phryganea bipunctata",TRUE,FALSE,"phryganea bipunctata"
"Salmo labrax","Salmo labrax","preysOn","EOL:607937","Phryganea grandis","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Integripalpia | Plenitentoria | Phryganeoidea | Phryganeidae | Phryganea | Phryganea grandis","Salmo labrax","Salmo labrax","Phryganea grandis","Phryganea grandis",TRUE,FALSE,"phryganea grandis"
"Salmo labrax","Salmo labrax","preysOn","WD:Q1316936","Platambus maculatus","Coleoptera | Adephaga | Dytiscidae | Agabinae | Agabini | Platambus | Platambus maculatus","Salmo labrax","Salmo labrax","Platambus maculatus","Platambus maculatus",TRUE,FALSE,"platambus maculatus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q497276","Platycnemididae","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Palaeoptera | Odonatoptera | Odonata | Zygoptera | Platycnemididae","Salmo labrax","Salmo labrax","Platycnemididae",,FALSE,FALSE,"platycnemididae"
"Salmo labrax","Salmo labrax","preysOn","EOL:2866988","Platycnemis pennipes","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Odonata | Zygoptera | Coenagrionoidea | Platycnemididae | Platycnemis | Platycnemis pennipes","Salmo labrax","Salmo labrax","Platycnemis pennipes","Platycnemis pennipes",TRUE,FALSE,"platycnemis pennipes"
"Salmo labrax","Salmo labrax","preysOn","NCBI:161769","Plectrocnemia","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Polycentropodinae | Plectrocnemia","Salmo labrax","Salmo labrax","Plectrocnemia",,FALSE,FALSE,"plectrocnemia"
"Salmo labrax","Salmo labrax","preysOn","WD:Q4315707","Plectrocnemia appennina","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Plectrocnemia | Plectrocnemia appennina","Salmo labrax","Salmo labrax","Plectrocnemia appennina","Plectrocnemia appennina",TRUE,FALSE,"plectrocnemia appennina"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2216041","Plectrocnemia brevis","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Plectrocnemia | Plectrocnemia brevis","Salmo labrax","Salmo labrax","Plectrocnemia brevis","Plectrocnemia brevis",TRUE,FALSE,"plectrocnemia brevis"
"Salmo labrax","Salmo labrax","preysOn","EOL:492211","Plectrocnemia conspersa","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Annulipalpia | Hydropsychoidea | Polycentropodidae | Plectrocnemia | Plectrocnemia conspersa","Salmo labrax","Salmo labrax","Plectrocnemia conspersa","Plectrocnemia conspersa",TRUE,FALSE,"plectrocnemia conspersa"
"Salmo labrax","Salmo labrax","preysOn","EOL:617966","Plectrocnemia geniculata","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Annulipalpia | Hydropsychoidea | Polycentropodidae | Plectrocnemia | Plectrocnemia geniculata","Salmo labrax","Salmo labrax","Plectrocnemia geniculata","Plectrocnemia geniculata",TRUE,FALSE,"plectrocnemia geniculata"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2479193","Plectrocnemia praestans","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Plectrocnemia | Plectrocnemia praestans","Salmo labrax","Salmo labrax","Plectrocnemia praestans","Plectrocnemia praestans",TRUE,FALSE,"plectrocnemia praestans"
"Salmo labrax","Salmo labrax","preysOn","EOL:37956","Polycentropus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Annulipalpia | Hydropsychoidea | Polycentropodidae | Polycentropus","Salmo labrax","Salmo labrax","Polycentropus",,FALSE,FALSE,"polycentropus"
"Salmo labrax","Salmo labrax","preysOn","COL:4L3NT","Polycentropus corniger","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Trichoptera | Hydropsychoidea | Polycentropodidae | Polycentropodinae | Polycentropus | Polycentropus corniger","Salmo labrax","Salmo labrax","Polycentropus corniger","Polycentropus corniger",TRUE,FALSE,"polycentropus corniger"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2081678","Polycentropus excisus","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Polycentropus | Polycentropus excisus","Salmo labrax","Salmo labrax","Polycentropus excisus","Polycentropus excisus",TRUE,FALSE,"polycentropus excisus"
"Salmo labrax","Salmo labrax","preysOn","EOL:617938","Polycentropus flavomaculatus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Annulipalpia | Hydropsychoidea | Polycentropodidae | Polycentropus | Polycentropus flavomaculatus","Salmo labrax","Salmo labrax","Polycentropus flavomaculatus","Polycentropus flavomaculatus",TRUE,FALSE,"polycentropus flavomaculatus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2018943","Polycentropus irroratus","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Polycentropus | Polycentropus irroratus","Salmo labrax","Salmo labrax","Polycentropus irroratus","Polycentropus irroratus",TRUE,FALSE,"polycentropus irroratus"
"Salmo labrax","Salmo labrax","preysOn","WD:Q3065105","Polycentropus kingi","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Polycentropus | Polycentropus kingi","Salmo labrax","Salmo labrax","Polycentropus kingi","Polycentropus kingi",TRUE,FALSE,"polycentropus kingi"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2155736","Polycentropus morettii","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Polycentropus | Polycentropus morettii","Salmo labrax","Salmo labrax","Polycentropus morettii","Polycentropus morettii",TRUE,FALSE,"polycentropus morettii"
"Salmo labrax","Salmo labrax","preysOn","WD:Q2394704","Polycentropus schmidi","Amphiesmenoptera | Trichoptera | Annulipalpia | Psychomyioidea | Polycentropodidae | Polycentropus | Polycentropus schmidi","Salmo labrax","Salmo labrax","Polycentropus schmidi","Polycentropus schmidi",TRUE,FALSE,"polycentropus schmidi"
"Salmo labrax","Salmo labrax","preysOn","EOL:356813","Ponticola kessleri","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Euteleostei | Neoteleostei | Acanthopterygii | Gobiiformes | Gobioidei | Gobiidae | Ponticola | Ponticola kessleri","Salmo labrax","Salmo labrax","Ponticola kessleri","Ponticola kessleri",TRUE,FALSE,"ponticola kessleri"
